rowID,Season,Episode,Scene,Line in Episode,Speaker,Line,Characters
12595,5,7,15,83,stannis,She's my daughter,"['Stannis Baratheon', 'Melisandre']"
12596,5,7,15,84,stannis,Get out,"['Stannis Baratheon', 'Melisandre']"
12597,5,7,16,85,derryk,The beauty from beyond The Wall,"['Gilly', 'Derek', 'Brant']"
12598,5,7,16,86,brand,"Where are you going, huh? Aren't we better looking than the fat man?","['Gilly', 'Derek', 'Brant']"
12599,5,7,16,87,derryk,"The question is, is she pretty down south in the real world, or is she pretty because she's the only girl here?","['Gilly', 'Derek', 'Brant']"
12600,5,7,16,88,brand,"Even in White Harbor, I'd want a kiss","['Gilly', 'Derek', 'Brant']"
12601,5,7,16,89,derryk,"Come on love, give us a kiss","['Gilly', 'Derek', 'Brant']"
12602,5,7,16,90,gilly,Leave me alone,"['Gilly', 'Derek', 'Brant']"
12603,5,7,16,91,derryk,If you were my girl I wouldn't leave you alone,"['Gilly', 'Derek', 'Brant']"
12604,5,7,16,92,brand,One little kiss,"['Gilly', 'Derek', 'Brant']"
12605,5,7,16,93,derryk,"Come on, give him a kiss","['Gilly', 'Derek', 'Brant']"
12606,5,7,16,94,brand,A man gets lonely guarding the Wall,"['Gilly', 'Derek', 'Brant']"
12607,5,7,16,95,brand,There's no need to be rude,"['Gilly', 'Derek', 'Brant']"
12608,5,7,16,96,derryk,We just want a little affection,"['Gilly', 'Derek', 'Brant']"
12609,5,7,17,97,sam,Get your hands off her Brother Derryk Brother Brand I believe you both have guard duty tonight,"['Gilly', 'Derek', 'Brant', 'Samwell Tarly']"
12610,5,7,17,98,brand,Sam the Slayer Are you gonna slay me with that sword?,"['Gilly', 'Derek', 'Brant', 'Samwell Tarly']"
12611,5,7,17,99,derryk,Look at his hands shaking,"['Gilly', 'Derek', 'Brant', 'Samwell Tarly']"
12612,5,7,17,100,sam,"Gilly go on, Get back to your room and lock the door","['Gilly', 'Derek', 'Brant', 'Samwell Tarly']"
12613,5,7,17,101,sam,I'm warning you,"['Gilly', 'Derek', 'Brant', 'Samwell Tarly']"
12614,5,7,17,102,derryk,Come on! Come on,"['Gilly', 'Derek', 'Brant', 'Samwell Tarly']"
12615,5,7,17,103,derryk,"You lying sack of shit! Killed a White Walker, eh? You fatass fuck Come on, get up He's your hero He's a hog","['Gilly', 'Derek', 'Brant', 'Samwell Tarly']"
12616,5,7,17,104,gilly,Leave him alone,"['Gilly', 'Derek', 'Brant', 'Samwell Tarly']"
12617,5,7,17,105,derryk,Stubborn little wilding bitch aren't ya?,"['Gilly', 'Derek', 'Brant', 'Samwell Tarly']"
12618,5,7,17,106,gilly,Sam! Sam! Sam,"['Gilly', 'Derek', 'Brant', 'Samwell Tarly']"
12619,5,7,17,107,sam,I said get your hands off her,"['Gilly', 'Derek', 'Brant', 'Samwell Tarly']"
12620,5,7,17,108,brand,You're gonna get yourself killed,"['Gilly', 'Derek', 'Brant', 'Samwell Tarly']"
12621,5,7,17,109,derryk,Roll over Jon Snow's not here to save you,"['Gilly', 'Derek', 'Brant', 'Samwell Tarly']"
12622,5,7,17,110,sam,I killed a White Walker I killed a Thenn I'll take my chances with you,"['Gilly', 'Derek', 'Brant', 'Samwell Tarly']"
12623,5,7,17,111,gilly,Sam,"['Gilly', 'Derek', 'Brant', 'Samwell Tarly']"
12624,5,7,19,112,sam,I'm alright,"['Gilly', 'Samwell Tarly']"
12625,5,7,19,113,gilly,You're not,"['Gilly', 'Samwell Tarly']"
12626,5,7,19,114,sammy,Just a bit woozy,"['Gilly', 'Samwell Tarly']"
12627,5,7,20,115,gilly,The next time you see something like that you leave it alone,"['Gilly', 'Samwell Tarly']"
12628,5,7,20,116,sam,I will not They would've I don't know what they would have done,"['Gilly', 'Samwell Tarly']"
12629,5,7,20,117,gilly,I know they would have killed you if Ghost hadn't come,"['Gilly', 'Samwell Tarly']"
12630,5,7,20,118,sam,No They were tiring out I had them in the palm of my hand,"['Gilly', 'Samwell Tarly']"
12631,5,7,20,119,gilly,"Don't be stupid Sam, you're not a fighter","['Gilly', 'Samwell Tarly']"
12632,5,7,20,120,sam,What kind of man would I be if I ran away when I saw someone hurting you?,"['Gilly', 'Samwell Tarly']"
12633,5,7,20,121,gilly,Just promise me that whatever happens you'll take care of little Sam,"['Gilly', 'Samwell Tarly']"
12634,5,7,20,122,sam,"Of course I will And I'll take care of you, too","['Gilly', 'Samwell Tarly']"
12635,5,7,20,123,gilly,I need more water,"['Gilly', 'Samwell Tarly']"
12636,5,7,20,124,sam,Stay Please,"['Gilly', 'Samwell Tarly']"
12637,5,7,20,125,gilly,Am I hurting you?,"['Gilly', 'Samwell Tarly']"
12638,5,7,20,126,gilly,Are you sure?,"['Gilly', 'Samwell Tarly']"
12639,5,7,20,127,sam,Oh Oh my,"['Gilly', 'Samwell Tarly']"
12640,5,7,22,128,malko,"A rare find for the fighting pits, my friends Not your usual street tough old drunken pirate This one's a Westerosi knight from an ancient house, trained in sword and lance he fought beside the Stag King Robert on the far side of the Narrow Sea He was first from the breach during the siege of Pyke, slaughtering 50 men with his flaming sword He killed the great Khal Drogo in single combat Betrayed by his woman, he sold himself into slavery to repay his debts Bidding begins at 12 gold honors","['Jorah Mormont', 'Tyrion Lannister', 'Malko', 'Yezzan zo Qaggaz']"
12641,5,7,22,129,malko,13 Do I have 14?,"['Jorah Mormont', 'Tyrion Lannister', 'Malko', 'Yezzan zo Qaggaz']"
12642,5,7,22,130,malko,15? 15 golds honors Do I have 16?,"['Jorah Mormont', 'Tyrion Lannister', 'Malko', 'Yezzan zo Qaggaz']"
12643,5,7,22,131,slave buyer,20,"['Jorah Mormont', 'Tyrion Lannister', 'Malko', 'Yezzan zo Qaggaz']"
12644,5,7,22,132,malko,Sold,"['Jorah Mormont', 'Tyrion Lannister', 'Malko', 'Yezzan zo Qaggaz']"
12645,5,7,22,133,tyrion,Wait! You have to buy me as well,"['Jorah Mormont', 'Tyrion Lannister', 'Malko', 'Yezzan zo Qaggaz']"
12646,5,7,22,134,buyer,Why?,"['Jorah Mormont', 'Tyrion Lannister', 'Malko', 'Yezzan zo Qaggaz']"
12647,5,7,22,135,tyrion,"We're a team I'm a great fighter, too","['Jorah Mormont', 'Tyrion Lannister', 'Malko', 'Yezzan zo Qaggaz']"
12648,5,7,22,136,malko,He's funny You have to give him that,"['Jorah Mormont', 'Tyrion Lannister', 'Malko', 'Yezzan zo Qaggaz']"
12649,5,7,22,137,buyer,Alright He's funny,"['Jorah Mormont', 'Tyrion Lannister', 'Malko', 'Yezzan zo Qaggaz']"
12650,5,7,22,138,tyrion,Thank you my Lord Thank you,"['Jorah Mormont', 'Tyrion Lannister', 'Malko', 'Yezzan zo Qaggaz']"
12651,5,7,22,139,buyer,Yes,"['Jorah Mormont', 'Tyrion Lannister', 'Malko', 'Yezzan zo Qaggaz']"
12652,5,7,22,140,tyrion,"My Lord, if I may I've heard Mereen's become a free city You might run into trouble if you try to fight slaves in the fighting pits Now if you were to fight free men who were paid a wage","['Jorah Mormont', 'Tyrion Lannister', 'Malko', 'Yezzan zo Qaggaz']"
12653,5,7,22,141,buer,"Here's your wages, funny man It'll last the rest of your life","['Jorah Mormont', 'Tyrion Lannister', 'Malko', 'Yezzan zo Qaggaz']"
12654,5,7,23,142,daario,How long before the king of Mereen comes to claim my pillow?,"['Daenerys Targaryen', 'Daario Naharis']"
12655,5,7,23,143,daenerys,Don't be ridiculous My marriage to Hizdahr is political I think he's smart enough to understand that,"['Daenerys Targaryen', 'Daario Naharis']"
12656,5,7,23,144,daario,I think the Sons of the Harpy have stopped killing because their leader was made king,"['Daenerys Targaryen', 'Daario Naharis']"
12657,5,7,23,145,daenerys,Are you jealous?,"['Daenerys Targaryen', 'Daario Naharis']"
12658,5,7,23,146,daario,Do you think I'm petty enough to speak ill of a man just because he represents competition?,"['Daenerys Targaryen', 'Daario Naharis']"
12659,5,7,23,147,daenerys,I do,"['Daenerys Targaryen', 'Daario Naharis']"
12660,5,7,23,148,daario,You're right My motivations are entirely impure,"['Daenerys Targaryen', 'Daario Naharis']"
12661,5,7,23,149,daario,Doesn't make me wrong,"['Daenerys Targaryen', 'Daario Naharis']"
12662,5,7,23,150,daenerys,"You told me yourself, I can't fight enemies within and without So when enemies from without come knocking, I need the city of Mereen behind me I have no choice","['Daenerys Targaryen', 'Daario Naharis']"
12663,5,7,23,151,daario,Everyone has a choice Even slaves have a choice Death or slavery,"['Daenerys Targaryen', 'Daario Naharis']"
12664,5,7,23,152,daenerys,So what else can I do?,"['Daenerys Targaryen', 'Daario Naharis']"
12665,5,7,23,153,daario,Marry me instead,"['Daenerys Targaryen', 'Daario Naharis']"
12666,5,7,23,154,daenerys,"Even if I wanted to do such an inadviseable thing, I couldn't","['Daenerys Targaryen', 'Daario Naharis']"
12667,5,7,23,155,daario,"Why not? You're our queen, you can do as you like","['Daenerys Targaryen', 'Daario Naharis']"
12668,5,7,23,156,daenerys,No I can,"['Daenerys Targaryen', 'Daario Naharis']"
12669,5,7,23,157,t daario,Then you are the only person in Mereen who's not free,"['Daenerys Targaryen', 'Daario Naharis']"
12670,5,7,23,158,daario,"I know I'm here to serve my queen and not to give advice, but can I make one more suggestion?","['Daenerys Targaryen', 'Daario Naharis']"
12671,5,7,23,159,daenerys,Of course,"['Daenerys Targaryen', 'Daario Naharis']"
12672,5,7,23,160,daario,"On the day of the Great Games, gather all the great masters, and wise masters, and worthy masters you can find, and slaughter them all","['Daenerys Targaryen', 'Daario Naharis']"
12673,5,7,23,161,daenerys,I am a queen Not a butcher,"['Daenerys Targaryen', 'Daario Naharis']"
12674,5,7,23,162,daario,All rulers are either butchers or meat,"['Daenerys Targaryen', 'Daario Naharis']"
12675,5,7,25,163,olenna,"You there! Where would I find the High Septon, or High Sparrow, or whatever bloody fool name he's got","['Olenna Tyrell', 'High Sparrow']"
12676,5,7,25,164,high sparrow,"It's not as good a name as Queen of Thorns, I'll admit","['Olenna Tyrell', 'High Sparrow']"
12677,5,7,25,165,olenna,You should have the decency to stand when you talk to a lady,"['Olenna Tyrell', 'High Sparrow']"
12678,5,7,25,166,sparrow,You should have the decency to kneel before the gods,"['Olenna Tyrell', 'High Sparrow']"
12679,5,7,25,167,olenna,Don't spar with me little fellow,"['Olenna Tyrell', 'High Sparrow']"
12680,5,7,25,168,sparrow,"For me, it's the knees You?","['Olenna Tyrell', 'High Sparrow']"
12681,5,7,25,169,olenna,Hips,"['Olenna Tyrell', 'High Sparrow']"
12682,5,7,25,170,olenna,"A man of the people, is that your game? It's an old game dull and unconvincing A man of the people who does Cersei's dirty work for her","['Olenna Tyrell', 'High Sparrow']"
12683,5,7,25,171,sparrow,The people always do the dirty work,"['Olenna Tyrell', 'High Sparrow']"
12684,5,7,25,172,olenna,"Spare me the homilies, I can smell a fraud from a mile away","['Olenna Tyrell', 'High Sparrow']"
12685,5,7,25,173,sparrow,A useful talent,"['Olenna Tyrell', 'High Sparrow']"
12686,5,7,25,174,olenna,I'm here for my grandson and granddaughter,"['Olenna Tyrell', 'High Sparrow']"
12687,5,7,25,175,sparrow,"Your grandson and granddaughter swore sacred vows and lied The Father judges us all Sons of high lords, sons of fishermen If you break his laws you will be punished","['Olenna Tyrell', 'High Sparrow']"
12688,5,7,25,176,olenna,Don't you walk away from me,"['Olenna Tyrell', 'High Sparrow']"
12689,5,7,25,177,sparrow,"You don't give commands here, Lady Olenna","['Olenna Tyrell', 'High Sparrow']"
12690,5,7,25,178,olenna,What is it you want? Gold? I'll make you the richest septon who ever lived,"['Olenna Tyrell', 'High Sparrow']"
12691,5,7,25,179,olenna,What then?,"['Olenna Tyrell', 'High Sparrow']"
12692,5,7,25,180,sparrow,"I imagine this is strange for you Everyone you meet has a hidden motive, and you pride yourself on slitting in and out But I'm telling you a simple truth I serve the gods The gods demand justice","['Olenna Tyrell', 'High Sparrow']"
12693,5,7,25,181,olenna,How do they communicate their demands? By raven or horse?,"['Olenna Tyrell', 'High Sparrow']"
12694,5,7,25,182,sparrow,By the holy text The seven pointed star If you don't have one in your library I'll give you my own,"['Olenna Tyrell', 'High Sparrow']"
12695,5,7,25,183,olenna,I've read the seven pointed star,"['Olenna Tyrell', 'High Sparrow']"
12696,5,7,25,184,sparrow,Then you'll remember the passages concerning buggery and perjury Your grandchildren will be punished in the same manner as anyone who breaks the sacred laws,"['Olenna Tyrell', 'High Sparrow']"
12697,5,7,25,185,olenna,"Half the men, women, and children in this foul city break the sacred laws You live among murderers, thieves, and rapists And yet you punish Loras for shagging and Margaery for defending her brother?","['Olenna Tyrell', 'High Sparrow']"
12698,5,7,25,186,sparrow,Yes The Gods' laws must be applied to all equally,"['Olenna Tyrell', 'High Sparrow']"
12699,5,7,25,187,olenna,"If it's equality you want then so be it When House Tyrell stops sending our crops to the capital, everyone here will starve And I'll make sure the hungry know who to blame","['Olenna Tyrell', 'High Sparrow']"
12700,5,7,25,188,sparrow,"Have you ever served the field, Lady Olenna? Have you ever reaped the grain? Has anyone in House Tyrell? A lifetime of wealth and power has left you blind in one eye You are the few We are the many And when the many stop fearing the few","['Olenna Tyrell', 'High Sparrow']"
12701,5,7,25,189,squire,Lady Olenna,"['Olenna Tyrell', 'High Sparrow']"
12702,5,7,27,190,cersei,"Starving yourself wont make things any better for her, my love","['Tommen Baratheon', 'Cersei Lannister']"
12703,5,7,27,191,tommen,She's in a prison cell and there's nothing I can do I am the king! The queen is in prison and there's nothing I can do,"['Tommen Baratheon', 'Cersei Lannister']"
12704,5,7,27,192,cersei,"No matter who you are, no matter how strong you are, sooner or later, youll face circumstances beyond your control Events you couldnt possibly have anticipated or prevented even if you had You cannot blame yourself for fate Your father, your brother, your grandfather I was Queen of the Seven Kingdoms and what could I do? Hold them as they left this world Kissed their heads after theyd gone","['Tommen Baratheon', 'Cersei Lannister']"
12705,5,7,27,193,tommen,I'll call in the army I'll take back the sept and kill every last one of them I'll start a war if I have to,"['Tommen Baratheon', 'Cersei Lannister']"
12706,5,7,27,194,cersei,You know as well as I do who the first casualty in that war would be,"['Tommen Baratheon', 'Cersei Lannister']"
12707,5,7,27,195,tommen,I love her I love her I can't help her,"['Tommen Baratheon', 'Cersei Lannister']"
12708,5,7,27,196,cersei,We must be strong for those we love We cannot give in to despair,"['Tommen Baratheon', 'Cersei Lannister']"
12709,5,7,27,197,tommen,I will speak to the high sparrow There must be something-,"['Tommen Baratheon', 'Cersei Lannister']"
12710,5,7,27,198,cersei,Let me speak to him on your behalf The king cannot dirty sully himself negotiating with an unwashed fanatic,"['Tommen Baratheon', 'Cersei Lannister']"
12711,5,7,27,199,cersei,Your happiness is all I want in this world,"['Tommen Baratheon', 'Cersei Lannister']"
12712,5,7,27,200,tommen,I know,"['Tommen Baratheon', 'Cersei Lannister']"
12713,5,7,27,201,cersei,"No you don't You can't possibly Not until you have children of your own I would do anything for you Anything to keep you from harm I would burn cities to the ground That is all that matters You and your sister From the moment you came into this world, my boy My only boy","['Tommen Baratheon', 'Cersei Lannister']"
12714,5,7,28,202,areo,Prince Doran hopes this satisfies your concerns about the princess's wellbeing,"['Jaime Lannister', 'Areo Hotah', 'Myrcella Baratheon']"
12715,5,7,29,203,myrcella,You looked different when I left You had more hair,"['Jaime Lannister', 'Myrcella Baratheon']"
12716,5,7,29,204,jaime,And more hands How's Trystane?,"['Jaime Lannister', 'Myrcella Baratheon']"
12717,5,7,29,205,myrcella,He'll be alright,"['Jaime Lannister', 'Myrcella Baratheon']"
12718,5,7,29,206,jaime,I'm sorry for that It wasn't supposed to happen that way,"['Jaime Lannister', 'Myrcella Baratheon']"
12719,5,7,29,207,myrcella,Why is it happening at all?,"['Jaime Lannister', 'Myrcella Baratheon']"
12720,5,7,29,208,jaime,Your mother's worried about you Threats have been made Dorne is too dangerous for you I've come to take you home,"['Jaime Lannister', 'Myrcella Baratheon']"
12721,5,7,29,209,myrcella,"This is my home, this has been my home for years I didn't want to come here but she told me to I did what she said, I did my duty and now she's forcing me to go back?","['Jaime Lannister', 'Myrcella Baratheon']"
12722,5,7,29,210,jaime,Its for your own good These are complicated matters,"['Jaime Lannister', 'Myrcella Baratheon']"
12723,5,7,29,211,myrcella,"It's not complicated at all, it's simple I love Trystane, I'm going to marry him, and we're staying right here","['Jaime Lannister', 'Myrcella Baratheon']"
12724,5,7,29,212,jaime,I don't understand,"['Jaime Lannister', 'Myrcella Baratheon']"
12725,5,7,29,213,myrcella,Of course you don't! You don't know me,"['Jaime Lannister', 'Myrcella Baratheon']"
12726,5,7,30,214,tyene,He's got a good voice,"['Bronn', 'Obara Sand', 'Tyene Sand', 'Nymeria Sand']"
12727,5,7,30,215,obara,We're lucky he's a singer If he were a fighter we might have been in trouble,"['Bronn', 'Obara Sand', 'Tyene Sand', 'Nymeria Sand']"
12728,5,7,30,216,bronn,It's against my code to hurt a woman,"['Bronn', 'Obara Sand', 'Tyene Sand', 'Nymeria Sand']"
12729,5,7,30,217,obara,It's amazing how many men we beat seem to have this code,"['Bronn', 'Obara Sand', 'Tyene Sand', 'Nymeria Sand']"
12730,5,7,30,218,bronn,I wouldn't say you beat me,"['Bronn', 'Obara Sand', 'Tyene Sand', 'Nymeria Sand']"
12731,5,7,30,219,tyene,How's your arm?,"['Bronn', 'Obara Sand', 'Tyene Sand', 'Nymeria Sand']"
12732,5,7,30,220,bronn,Wonderful Wouldn't feel right to leave Dorne without a new scar,"['Bronn', 'Obara Sand', 'Tyene Sand', 'Nymeria Sand']"
12733,5,7,30,221,tyene,You think you're leaving Dorne?,"['Bronn', 'Obara Sand', 'Tyene Sand', 'Nymeria Sand']"
12734,5,7,30,222,bronn,No great hurry Dornish women are the most beautiful women in the world,"['Bronn', 'Obara Sand', 'Tyene Sand', 'Nymeria Sand']"
12735,5,7,30,223,tyene,Thank you,"['Bronn', 'Obara Sand', 'Tyene Sand', 'Nymeria Sand']"
12736,5,7,30,224,bronn,I said Dornish women I didn't say you,"['Bronn', 'Obara Sand', 'Tyene Sand', 'Nymeria Sand']"
12737,5,7,30,225,tyene,I'm not the most beautiful woman you've ever seen?,"['Bronn', 'Obara Sand', 'Tyene Sand', 'Nymeria Sand']"
12738,5,7,30,226,bronn,I've seen quite a few women in all the Seven Kingdoms,"['Bronn', 'Obara Sand', 'Tyene Sand', 'Nymeria Sand']"
12739,5,7,30,227,tyene,Name one more beautiful than I am,"['Bronn', 'Obara Sand', 'Tyene Sand', 'Nymeria Sand']"
12740,5,7,30,228,bronn,"Well now, in King's Landing there was an absolutely gorgeous.","['Bronn', 'Obara Sand', 'Tyene Sand', 'Nymeria Sand']"
12741,5,7,30,229,tyene,There was a what? In King's Landing you were saying,"['Bronn', 'Obara Sand', 'Tyene Sand', 'Nymeria Sand']"
12742,5,7,30,230,bronn,Was I?,"['Bronn', 'Obara Sand', 'Tyene Sand', 'Nymeria Sand']"
12743,5,7,30,231,tyene,There was a woman more beautiful than I am,"['Bronn', 'Obara Sand', 'Tyene Sand', 'Nymeria Sand']"
12744,5,7,30,232,bronn,Was there? My memory's not what it was earlier,"['Bronn', 'Obara Sand', 'Tyene Sand', 'Nymeria Sand']"
12745,5,7,30,233,tyene,How's your arm now?,"['Bronn', 'Obara Sand', 'Tyene Sand', 'Nymeria Sand']"
12746,5,7,30,234,bronn,You seem concerned with it You must really like me,"['Bronn', 'Obara Sand', 'Tyene Sand', 'Nymeria Sand']"
12747,5,7,30,235,tyene,And how about your head?,"['Bronn', 'Obara Sand', 'Tyene Sand', 'Nymeria Sand']"
12748,5,7,30,236,bronn,My head You don't even wanna know what's going on in,"['Bronn', 'Obara Sand', 'Tyene Sand', 'Nymeria Sand']"
12749,5,7,30,237,tyene,Your nose is bleeding,"['Bronn', 'Obara Sand', 'Tyene Sand', 'Nymeria Sand']"
12750,5,7,30,238,bronn,It's nothing It's the dry air,"['Bronn', 'Obara Sand', 'Tyene Sand', 'Nymeria Sand']"
12751,5,7,30,239,tyene,"My dagger was coated with a special ointment from Asshei They call it the Long Farewell It takes time to work, but if a single drop makes contact with the skin, death","['Bronn', 'Obara Sand', 'Tyene Sand', 'Nymeria Sand']"
12752,5,7,30,240,tyene,The only antidote Who's the most beautiful woman in the world?,"['Bronn', 'Obara Sand', 'Tyene Sand', 'Nymeria Sand']"
12753,5,7,30,241,tyene,Sorry? Who?,"['Bronn', 'Obara Sand', 'Tyene Sand', 'Nymeria Sand']"
12754,5,7,30,242,bronn,You,"['Bronn', 'Obara Sand', 'Tyene Sand', 'Nymeria Sand']"
12755,5,7,30,243,tyene,Don't drop it,"['Bronn', 'Obara Sand', 'Tyene Sand', 'Nymeria Sand']"
12756,5,7,30,244,tyene,I think you're very handsome as well,"['Bronn', 'Obara Sand', 'Tyene Sand', 'Nymeria Sand']"
12757,5,7,32,245,littlefinger,I'm sorry about the locale,"['Olenna Tyrell', 'Petyr Baelish']"
12758,5,7,32,246,olenna,No you're not,"['Olenna Tyrell', 'Petyr Baelish']"
12759,5,7,32,247,littlefinger,It felt like the safest place,"['Olenna Tyrell', 'Petyr Baelish']"
12760,5,7,32,248,olenna,"Not for your clientele, clearly","['Olenna Tyrell', 'Petyr Baelish']"
12761,5,7,32,249,littlefinger,"It was an establishment like no other The sheer range of appetites catered to, desires that didn't exist until we invented them","['Olenna Tyrell', 'Petyr Baelish']"
12762,5,7,32,250,olenna,"You've always been rather impressed with yourself, haven't you?","['Olenna Tyrell', 'Petyr Baelish']"
12763,5,7,32,251,littlefinger,The past is the past The future is all that's worth discussing The future of House Tyrell,"['Olenna Tyrell', 'Petyr Baelish']"
12764,5,7,32,252,olenna,"Don't pretend to have any concern for my house, my grandchildren, or me I should have known you'd return to the capital once things started going wrong","['Olenna Tyrell', 'Petyr Baelish']"
12765,5,7,32,253,littlefinger,I promise you,"['Olenna Tyrell', 'Petyr Baelish']"
12766,5,7,32,254,olenna,"I promise you, Lord Baelish, that our fates are joined Together we murdered a king And if my house should fall, I would have nothing to hide And if i should meet with some accident here at this broken little flesh market, they'll never even find what's left of you So do you deny a part in all of this?","['Olenna Tyrell', 'Petyr Baelish']"
12767,5,7,32,255,littlefinger,Cersei summoned me to King's Landing I dared not refuse her,"['Olenna Tyrell', 'Petyr Baelish']"
12768,5,7,32,256,olenna,And what did she want?,"['Olenna Tyrell', 'Petyr Baelish']"
12769,5,7,32,257,littlefinger,"A piece of info that she know that I had Neither silence nor lies were an option But I have other information of which she is unaware And as you say, our interests are aligned I have a gift for you","['Olenna Tyrell', 'Petyr Baelish']"
12770,5,7,32,258,olenna,What kind of gift?,"['Olenna Tyrell', 'Petyr Baelish']"
12771,5,7,32,259,littlefinger,The same kind I gave Cersei A handsome young man,"['Olenna Tyrell', 'Petyr Baelish']"
12772,5,7,33,260,slave owner,"Many worthy fighters have died trying to make it to the Great Games When most of you worthless scum join them in death this afternoon it will represent a significant rise in your station But if you happen to triumph here you will fight at the great pit of Daznak itself in front of the queen So whatever happens, the gods have smiled upon you today Today is the day your lives actually start to mean something","['Jorah Mormont', 'Tyrion Lannister', 'Yezzan zo Qaggaz']"
12773,5,7,33,261,owner,"You and you, you, you two, you, you, and you","['Jorah Mormont', 'Tyrion Lannister', 'Yezzan zo Qaggaz']"
12774,5,7,33,262,owner,Valar morghulis,"['Jorah Mormont', 'Tyrion Lannister', 'Yezzan zo Qaggaz']"
12775,5,7,33,263,men,Valar dohaeris,"['Jorah Mormont', 'Tyrion Lannister', 'Yezzan zo Qaggaz']"
12776,5,7,33,264,owner,Prepare yourselves,"['Jorah Mormont', 'Tyrion Lannister', 'Yezzan zo Qaggaz']"
12777,5,7,34,265,daenerys,Sitting through the great games will be bad enough,"['Daenerys Targaryen', 'Hizdahr zo Loraq', 'Yezzan zo Qaggaz']"
12778,5,7,34,266,hizdahr,"For generations, in the days leading up to the great games, it has been customary for our ruler to make the rounds to the lower pits to pay the fighters there the honor of her presence","['Daenerys Targaryen', 'Hizdahr zo Loraq', 'Yezzan zo Qaggaz']"
12779,5,7,34,267,owner,Move yourselves,"['Daenerys Targaryen', 'Hizdahr zo Loraq', 'Yezzan zo Qaggaz']"
12780,5,7,34,268,owner,Your Grace Your Future Grace You honor us all,"['Daenerys Targaryen', 'Hizdahr zo Loraq', 'Yezzan zo Qaggaz']"
12781,5,7,34,269,owner,"We fight and die for your glory, O glorious queen","['Daenerys Targaryen', 'Hizdahr zo Loraq', 'Yezzan zo Qaggaz']"
12782,5,7,34,270,men,"We fight and die for your glory, O glorious queen","['Daenerys Targaryen', 'Hizdahr zo Loraq', 'Yezzan zo Qaggaz']"
12783,5,7,37,271,daenerys,I think I've seen enough,"['Yezzan zo Qaggaz', 'Daenerys Targaryen', 'Hizdahr zo Loraq', 'Jorah Mormont']"
12784,5,7,38,272,daenerys,I've sacrificed more than enough for your traditions,"['Jorah Mormont', 'Tyrion Lannister']"
12785,5,7,38,273,tyrion,What are you doing?,"['Jorah Mormont', 'Tyrion Lannister']"
12786,5,7,39,274,daenerys,Get him out of my sight,"['Yezzan zo Qaggaz', 'Daenerys Targaryen', 'Hizdahr zo Loraq', 'Jorah Mormont', 'Tyrion Lannister']"
12787,5,7,39,275,jorah,"Khaleesi, please, I just need a moment of your time I brought you a gift","['Yezzan zo Qaggaz', 'Daenerys Targaryen', 'Hizdahr zo Loraq', 'Jorah Mormont', 'Tyrion Lannister']"
12788,5,7,39,276,tyrion,It's true He has,"['Yezzan zo Qaggaz', 'Daenerys Targaryen', 'Hizdahr zo Loraq', 'Jorah Mormont', 'Tyrion Lannister']"
12789,5,7,39,277,daenerys,Who are you?,"['Yezzan zo Qaggaz', 'Daenerys Targaryen', 'Hizdahr zo Loraq', 'Jorah Mormont', 'Tyrion Lannister']"
12790,5,7,39,278,tyrion,"I am the gift It's a pleasure to meet you, Your Grace My name is Tyrion Lannister","['Yezzan zo Qaggaz', 'Daenerys Targaryen', 'Hizdahr zo Loraq', 'Jorah Mormont', 'Tyrion Lannister']"
12791,5,7,40,279,cersei,"This is horrible Unacceptable Are they feeding you enough at least? I brought you this Venison It's quite good I had it myself for supper only last night We did everything we could from the moment they took your brother Tommen even went to the sept himself to confront the high sparrow, but I fear The Faith has left reason behind","['Cersei Lannister', 'Margaery Tyrell']"
12792,5,7,40,280,margaery,I know you did this,"['Cersei Lannister', 'Margaery Tyrell']"
12793,5,7,40,281,cersei,We are making every effort on your behalf I swear to you by all the seven gods,"['Cersei Lannister', 'Margaery Tyrell']"
12794,5,7,40,282,margaery,"Lies come easily to you Everyone knows that But innocence, decency, concern? You're not very good at those, I'm afraid Perhaps that's why your son was so eager to cast you aside for me","['Cersei Lannister', 'Margaery Tyrell']"
12795,5,7,40,283,cersei,You're upset You're not thinking clearly I'll visit again when you've had a chance to calm down,"['Cersei Lannister', 'Margaery Tyrell']"
12796,5,7,40,284,margaery,I don't want to see you again,"['Cersei Lannister', 'Margaery Tyrell']"
12797,5,7,40,285,cersei,"I do hope you change your mind about that I've been told men often go mad in the Black Cells below the Red Keep, but I suppose your isolation will end once your trial begins","['Cersei Lannister', 'Margaery Tyrell']"
12798,5,7,40,286,margaery,Leave,"['Cersei Lannister', 'Margaery Tyrell']"
12799,5,7,40,287,cersei,"Yes, I'm afraid I must My son needs me now more than ever","['Cersei Lannister', 'Margaery Tyrell']"
12800,5,7,40,288,medicine margaery,Get out you hateful bitch,"['Cersei Lannister', 'Margaery Tyrell']"
12801,5,7,40,289,cersei,"Sleep well, sister","['Cersei Lannister', 'Margaery Tyrell']"
12802,5,7,40,290,cersei,Yes,"['Cersei Lannister', 'Margaery Tyrell']"
12803,5,7,42,291,sparrow,And?,"['Cersei Lannister', 'High Sparrow']"
12804,5,7,42,292,cersei,Her accommodations seem sufficient What happens to her now?,"['Cersei Lannister', 'High Sparrow']"
